1.125351744873068333e-07,2.454923617881984075e-07,5.145361588308503694e-07,1.036148580599441572e-06,2.004732324298038275e-06,3.726653115321818421e-06,6.655945632183023939e-06,1.142164825152437254e-05,1.883111410482150118e-05,2.982987722006308744e-05,4.539992465339582614e-05,6.638760650774182921e-05,9.327110010504322782e-05,1.259028004605967335e-04,1.632870999071004119e-04,2.034681998208519196e-04,2.435955620461477292e-04,2.802014215866660725e-04,3.096701804873252888e-04,3.288186685396071729e-04,3.354605667488893997e-04,3.288170088208613789e-04,3.096668009161720331e-04,2.801962241482785229e-04,2.435884509986198376e-04,2.034591315609822059e-04,1.632761316866817821e-04,1.258901263532686708e-04,9.325706442169132105e-05,6.637268924713758894e-05,4.538469978274014123e-05,2.981495106432736249e-05,1.881705601376525383e-05,1.140892749025935019e-05,6.644886548282898434e-06,3.717415722416700231e-06,1.997319117765308370e-06,1.030432607256614485e-06,5.103016587369444879e-07,2.424783693645095092e-07,1.104740210968205615e-07,4.820977875895144189e-08,2.011869665577991438e-08,8.008698735921806055e-09,3.028798137140427225e-09,1.080963074125229522e-09,3.597840904170506544e-10,1.091407897737343346e-10,2.862852037196968712e-11,5.481551516514626054e-12,0.000000000000000000e+00,-7.418473270635906428e-13,-5.243496410517667086e-13,-2.705329702147294200e-13,-1.206941164488187439e-13,-4.907564764112512889e-14,-1.860957892995568253e-14,-6.659463001567423030e-15,-2.264061043281966816e-15,-7.342339539959075467e-16,-2.277039287690653530e-16,-6.763856745531860986e-17,-1.926457419900769577e-17,-5.264571927893444316e-18
2.454923617881984075e-07,5.355347778227155272e-07,1.122446357553139371e-06,2.260329383905440266e-06,4.373267943245650977e-06,8.129590353312473951e-06,1.451976063502031939e-05,2.491600847161736239e-05,4.107955212648158299e-05,6.507304742453535985e-05,9.903867100553944466e-05,1.448227104115939893e-04,2.034682929887700700e-04,2.746534168828877222e-04,3.562061821111173893e-04,4.438600532959787099e-04,5.313966383931776824e-04,6.112510735997148028e-04,6.755359929274733178e-04,7.173073527935358486e-04,7.317957111152956998e-04,7.173019514476654951e-04,6.755249945382954058e-04,6.112341591903053565e-04,5.313734963835473534e-04,4.438305417849935887e-04,3.561704874175353696e-04,2.746121705949546997e-04,2.034226156229497040e-04,1.447741640635057754e-04,9.898912357923524803e-05,6.502447212836070503e-05,4.103380183760626620e-05,2.487461035431535366e-05,1.448377023766815956e-05,8.099528420140101248e-06,4.349142595144841823e-06,2.241727467714138845e-06,1.108665709685398401e-06,5.257261186313573783e-07,2.387845973660012666e-07,1.037152916257745174e-07,4.297112132344224105e-08,1.691440940940697909e-08,6.283030194013871365e-09,2.176566910327629851e-09,6.872091586489850640e-10,1.876171474550414722e-10,3.738943524142432289e-11,0.000000000000000000e+00,-5.481551516514626054e-12,-4.032568172901614653e-12,-2.165472750376055808e-12,-1.005519278090098500e-12,-4.255416963744433374e-13,-1.679517010616346458e-13,-6.255454217019079412e-14,-2.213500124783240580e-14,-7.471325580322790708e-15,-2.411601255121609368e-15,-7.455918591939008203e-16,-2.210232446778089401e-16,-6.286564543776149171e-17,-1.716421951260703153e-17
5.145361588308503694e-07,1.122446357553139371e-06,2.352575175992423169e-06,4.737504606395478773e-06,9.166087527989887985e-06,1.703909694939529661e-05,3.043248146957558262e-05,5.222234573637358097e-05,8.610008902705069760e-05,1.363889035846629395e-04,2.075786507292915611e-04,3.035390246675574613e-04,4.264563429828628388e-04,5.756556928126372328e-04,7.465848822406571635e-04,9.303014815847270892e-04,1.113772072964923669e-03,1.281141093869237434e-03,1.415877010844330923e-03,1.503425412322023386e-03,1.533789705696506252e-03,1.503408523564626681e-03,1.415842621428981245e-03,1.281088206428980351e-03,1.113699713261304732e-03,9.302092059257700178e-04,7.464732732019599632e-04,5.755267252243467541e-04,4.263135204404107067e-04,3.033872314821098619e-04,2.074237274041472337e-04,1.362370198852545116e-04,8.595703847109721564e-05,5.209290341281539019e-05,3.031994783368436471e-05,1.694510024775557999e-05,9.090653152749173904e-06,4.679340723316673273e-06,2.309486282187800415e-06,1.091776952288708541e-06,4.935625332344031967e-07,2.128373572276252682e-07,8.719664770483031630e-08,3.371195017423078122e-08,1.215509986512602309e-08,3.994360211507288256e-09,1.135017600381782457e-09,2.354240095558065712e-10,0.000000000000000000e+00,-3.738943524142432289e-11,-2.862852037196968712e-11,-1.600079963323432614e-11,-7.733055809729873683e-12,-3.406235280366163712e-12,-1.399228712835502871e-12,-5.424190463198817164e-13,-1.997686850716783951e-13,-7.018063633231754821e-14,-2.357745474654278365e-14,-7.586899924416827769e-15,-2.340846454242066004e-15,-6.929790979433210304e-16,-1.969257897864155114e-16,-5.373420936142575002e-17
1.036148580599441572e-06,2.260329383905440266e-06,4.737504606395478773e-06,9.540162656322342415e-06,1.845823337013976326e-05,3.431252704269419535e-05,6.128349043032721107e-05,1.051628862154758347e-04,1.733842777952708145e-04,2.746535011847062863e-04,4.180120184291500739e-04,6.112524204231700817e-04,8.587773798756887607e-04,1.159227735886504598e-03,1.503436410711201298e-03,1.873395422189446302e-03,2.242858482036141389e-03,2.579896120500170965e-03,2.851217547929879494e-03,3.027513345998627658e-03,3.088652399976262071e-03,3.027462609367469540e-03,2.851114236416702700e-03,2.579737237849056772e-03,2.242641101473026675e-03,1.873118210789970553e-03,1.503101118629181958e-03,1.158840295839571981e-03,8.583483172462004354e-04,6.107964084927818482e-04,4.175466030394346076e-04,2.741972173353521389e-04,1.729545301753687063e-04,1.047740199849816432e-04,6.094542070483165575e-05,3.403014534526513162e-05,1.823161598300398627e-05,9.365428694956203054e-06,4.608058415618194720e-06,2.168193398635392692e-06,9.731403271836218264e-07,4.149532596025476965e-07,1.669763823025572390e-07,6.266160024286558839e-08,2.143196328366495587e-08,6.338538096786342654e-09,1.368387316682350741e-09,0.000000000000000000e+00,-2.354240095558065712e-10,-1.876171474550414722e-10,-1.091407897737343346e-10,-5.489949240638207661e-11,-2.516886357278235089e-11,-1.076092121026832653e-11,-4.341776394789758197e-12,-1.664300381066738403e-12,-6.085459585960873320e-13,-2.127868473698455719e-13,-7.126626443472174361e-14,-2.288570767090363594e-14,-7.051529601587729789e-15,-2.085631479360105281e-15,-5.923216674653183459e-16,-1.615587307907858128e-16
2.004732324298038275e-06,4.373267943245650977e-06,9.166087527989887985e-06,1.845823337013976326e-05,3.571284783580377378e-05,6.638761264515555369e-05,1.185708231109492301e-04,2.034683348518142427e-04,3.354625438853474795e-04,5.313974232521924846e-04,8.087663003253133800e-04,1.182646173210497465e-03,1.661555212020311570e-03,2.242863568832115847e-03,2.908834595159646291e-03,3.624626180559815513e-03,4.339456608032175172e-03,4.991548153522522117e-03,5.516488986177273471e-03,5.857570219374334114e-03,5.975841029790732346e-03,5.857423774634066584e-03,5.516190790822782936e-03,4.991089559247648827e-03,4.338829167081170723e-03,3.623826045618473973e-03,2.907866817821174333e-03,2.241745273120568979e-03,1.660316778093977276e-03,1.181329953603864986e-03,8.074229388464798565e-04,5.300804187865452034e-04,3.342221328225551593e-04,2.023459226454098225e-04,1.175950284629291044e-04,6.557255430579606210e-05,3.505874598391136416e-05,1.795388633321267095e-05,8.792457798259090972e-06,4.107329308294567200e-06,1.822867129554172396e-06,7.634536221574425472e-07,2.981953544900834609e-07,1.061532090624382675e-07,3.267623834869110244e-08,7.342158737832560953e-09,0.000000000000000000e+00,-1.368387316682350741e-09,-1.135017600381782457e-09,-6.872091586489850640e-10,-3.597840904170506544e-10,-1.716757731491935052e-10,-7.639529919407608442e-11,-3.208162935011438934e-11,-1.279948382032966767e-11,-4.871087208503066111e-12,-1.772756481009801371e-12,-6.179595893179306260e-13,-2.065438206740081750e-13,-6.623735363092285558e-14,-2.039055242575668124e-14,-6.027272372557355500e-15,-1.711060674522030279e-15,-4.665742996562020141e-16
3.726653115321818421e-06,8.129590353312473951e-06,1.703909694939529661e-05,3.431252704269419535e-05,6.638761264515555369e-05,1.234097901987357064e-04,2.204146158263284294e-04,3.782329620535374135e-04,6.236006530034840555e-04,9.878293899243341045e-04,1.503437942824705940e-03,2.198453235868725545e-03,3.088709692256335401e-03,4.169318187333037953e-03,5.407306855876281917e-03,6.737905599708279326e-03,8.066713198220947997e-03,9.278887004009556128e-03,1.025468710161204187e-02,1.088869228852668014e-02,1.110849219057973881e-02,1.088828616873976050e-02,1.025386014781633215e-02,9.277615232767693482e-03,8.064973182260924689e-03,6.735686669678485686e-03,5.404623020828547113e-03,4.166216935521212944e-03,3.085275273776309519e-03,2.194803102547385459e-03,1.499712539805493757e-03,9.841770800360835885e-04,6.201607515389850412e-04,3.751202943997270899e-04,2.177085472177346095e-04,1.211494746796985036e-04,6.457366081438816060e-05,3.291387448066706624e-05,1.600294893924445402e-05,7.392090723330315151e-06,3.222305509510782911e-06,1.309955994577250822e-06,4.853563770204734080e-07,1.555003772649395715e-07,3.636595029354088266e-08,0.000000000000000000e+00,-7.342158737832560953e-09,-6.338538096786342654e-09,-3.994360211507288256e-09,-2.176566910327629851e-09,-1.080963074125229522e-09,-5.006569647169244534e-10,-2.188274614243098529e-10,-9.086772190570091460e-11,-3.599273664641265789e-11,-1.363357730022632862e-11,-4.946438322986725912e-12,-1.720744967267475285e-12,-5.743532114660563520e-13,-1.840250109033730918e-13,-5.661616615508261210e-14,-1.672849337611486475e-14,-4.747708112885776585e-15,-1.294377041361225130e-15
6.655945632183023939e-06,1.451976063502031939e-05,3.043248146957558262e-05,6.128349043032721107e-05,1.185708231109492301e-04,2.204146158263284294e-04,3.936689420600225056e-04,6.755385227923336707e-04,1.113774527037262240e-03,1.764300769766356455e-03,2.685196845976212197e-03,3.926519571870354733e-03,5.516549190781027193e-03,7.446552401511392222e-03,9.657638288592708398e-03,1.203412197789481379e-02,1.440739483087665265e-02,1.657233732741286367e-02,1.831508149836490879e-02,1.944733179780194429e-02,1.983975093209265628e-02,1.944624970940071751e-02,1.831287811616214012e-02,1.656894874858917677e-02,1.440275863449091281e-02,1.202820973592652783e-02,9.650487327547464106e-03,7.438289251763581175e-03,5.507398333024523911e-03,3.916793951358435617e-03,2.675270672647969434e-03,1.754569349887146476e-03,1.104609060108555606e-03,6.672449560330870029e-04,3.864587406647654734e-04,2.143921040328998517e-04,1.137376278329017685e-04,5.755684188114346182e-05,2.767171043636642631e-05,1.255472514249372215e-05,5.312133505777651867e-06,2.048541630242911244e-06,6.831047106872538483e-07,1.662733141774143564e-07,0.000000000000000000e+00,-3.636595029354088266e-08,-3.267623834869110244e-08,-2.143196328366495587e-08,-1.215509986512602309e-08,-6.283030194013871365e-09,-3.028798137140427225e-09,-1.377855483421501664e-09,-5.955020573252433878e-10,-2.455049618612994797e-10,-9.678922432240194192e-11,-3.654951025844936478e-11,-1.323357707419197557e-11,-4.597392427006319557e-12,-1.533137667009229234e-12,-4.909265704251609479e-13,-1.509748785446308358e-13,-4.459679516041582762e-14,-1.265471066282028893e-14,-3.449660492430184666e-15
1.142164825152437254e-05,2.491600847161736239e-05,5.222234573637358097e-05,1.051628862154758347e-04,2.034683348518142427e-04,3.782329620535374135e-04,6.755385227923336707e-04,1.159228527761413993e-03,1.911244207376868592e-03,3.027550989709049470e-03,4.607813402751970329e-03,6.737928397146200274e-03,9.466423413245175777e-03,1.277830913640850934e-02,1.657252349516449841e-02,2.065054279828011305e-02,2.472302212267682084e-02,2.843795925013460971e-02,3.142833510937962510e-02,3.337100963091910177e-02,3.404401460013888742e-02,3.336823950471896894e-02,3.142269449188306307e-02,2.842928455131142618e-02,2.471115354607759940e-02,2.063540756870063317e-02,1.655421716776547467e-02,1.275715562659723856e-02,9.442997387426753722e-03,6.713030989353963376e-03,4.582402583476552840e-03,3.002638735644312142e-03,1.887780782349068051e-03,1.137997150966069257e-03,6.570805411980637847e-04,3.628154437706914196e-04,1.910954447488559472e-04,9.562273517692170043e-05,4.515482319109642625e-05,1.988555412439175428e-05,7.981514178201074738e-06,2.770126200130394075e-06,7.017890816267661465e-07,0.000000000000000000e+00,-1.662733141774143564e-07,-1.555003772649395715e-07,-1.061532090624382675e-07,-6.266160024286558839e-08,-3.371195017423078122e-08,-1.691440940940697909e-08,-8.008698735921806055e-09,-3.602577511150354758e-09,-1.545831385631562007e-09,-6.343086522045703754e-10,-2.493026915457988328e-10,-9.394949189164749536e-11,-3.397039055194862520e-11,-1.179076264504905549e-11,-3.929606472170313917e-12,-1.257792470342271431e-12,-3.867049499622624978e-13,-1.142089345633859324e-13,-3.240380383459968168e-14,-8.832524516858670848e-15
1.883111410482150118e-05,4.107955212648158299e-05,8.610008902705069760e-05,1.733842777952708145e-04,3.354625438853474795e-04,6.236006530034840555e-04,1.113774527037262240e-03,1.911244207376868592e-03,3.151107689506007191e-03,4.991584669460554999e-03,7.596993053949610206e-03,1.110895078485461124e-02,1.560746202383265363e-02,2.106780641190937955e-02,2.732334881735457022e-02,3.404676018343034266e-02,4.076096348328625552e-02,4.688556652191877561e-02,5.181540754293940260e-02,5.501766054316557797e-02,5.612630146871198239e-02,5.501084713214544203e-02,5.180153386259600534e-02,4.686423020570491815e-02,4.073177149535781028e-02,3.400953352566857962e-02,2.727832251753007503e-02,2.101577717336568923e-02,1.554984329784762052e-02,1.104771304318908319e-02,7.534492523802747109e-03,4.930310411856994937e-03,3.093396976309230936e-03,1.859023446956892950e-03,1.068375218082318360e-03,5.856796770686768143e-04,3.050301448941082389e-04,1.499192926199358631e-04,6.871678858651516359e-05,2.870663096351250271e-05,1.036974963527848724e-05,2.734305919107224416e-06,0.000000000000000000e+00,-7.017890816267661465e-07,-6.831047106872538483e-07,-4.853563770204734080e-07,-2.981953544900834609e-07,-1.669763823025572390e-07,-8.719664770483031630e-08,-4.297112132344224105e-08,-2.011869665577991438e-08,-8.985048151286074295e-09,-3.837343729464574857e-09,-1.569743935895048975e-09,-6.156984519122990694e-10,-2.317106231404288481e-10,-8.370648036483463770e-11,-2.903608266958741024e-11,-9.673190342695002113e-12,-3.095367750977451502e-12,-9.514903361698962112e-13,-2.809778437076598511e-13,-7.971365299873228213e-14,-2.172690821550253733e-14
2.982987722006308744e-05,6.507304742453535985e-05,1.363889035846629395e-04,2.746535011847062863e-04,5.313974232521924846e-04,9.878293899243341045e-04,1.764300769766356455e-03,3.027550989709049470e-03,4.991584669460554999e-03,7.907032222015490663e-03,1.203418272067058314e-02,1.759736429301599070e-02,2.472329985232661273e-02,3.337281360768928895e-02,4.328191495438245273e-02,5.393204596433367332e-02,6.456741540395477541e-02,7.426854775872676617e-02,8.207670480473804042e-02,8.714771343881248800e-02,8.890162189320659214e-02,8.713161225369964180e-02,8.204391906867350426e-02,7.421812661490169438e-02,6.449843004551114589e-02,5.384407338995302050e-02,4.317551057245418850e-02,3.324986015623940250e-02,2.458713754385737776e-02,1.745264966894070555e-02,1.188648392449174161e-02,7.762231304910753409e-03,4.855204980428205752e-03,2.904144941289135608e-03,1.657014907322627460e-03,8.982160301282342925e-04,4.594807741409239030e-04,2.192019705399655917e-04,9.530937125671066828e-05,3.583384646588619484e-05,9.834313290520263462e-06,0.000000000000000000e+00,-2.734305919107224416e-06,-2.770126200130394075e-06,-2.048541630242911244e-06,-1.309955994577250822e-06,-7.634536221574425472e-07,-4.149532596025476965e-07,-2.128373572276252682e-07,-1.037152916257745174e-07,-4.820977875895144189e-08,-2.142975528440612384e-08,-9.124038352633097199e-09,-3.724758578454219207e-09,-1.458974804090038853e-09,-5.485708260678510382e-10,-1.980539140001489455e-10,-6.867314200630646203e-11,-2.287184595879318700e-11,-7.317540331992667965e-12,-2.249078415563978607e-12,-6.641054027782675931e-13,-1.883970120294230908e-13,-5.134798270864280791e-14
